FECHA,TIPO VALOR,EMISORA,SERIE,PRECIO LIMPIO,PRECIO SUCIO,INTERESES ACUMULADOS,SOBRETASA,MONTO EN CIRCULACION,FECHA VCTO,TASA CUPON,DIAS TRANSC. CPN,CUPONES X COBRAR,DURACION,CONVEXIDAD,DURACION MACAULAY,TASA DE RENDIMIENTO
20260722,91,FINTECB,14,1.778759,1.78052,0.001761,0.5603,1392768.297,2026-10-15,5.0903,7,3.0,0.0,0.0,0,7.2703
20260722,91,FINTECB,15,1.208315,1.21194,0.003625,4.39,1940631.22216,2027-06-10,9.0,12,13.0,0.0,0.0,0,11.1
20260722,91,FINTFI1,20,97.112374,97.452267,0.339893,4.838879,97112374.0,2028-07-13,14.0,9,0.0,0.0,0.0,0,12.415225
20260722,91,FINTFI2,21,82.792259,82.856653,0.064394,5.07,165584518.0,2029-08-20,14.0,2,0.0,0.0,0.0,0,11.78
20260722,91,FINTFI3,22,10.275354,10.31303,0.037676,2.46,7192747.8,2026-11-11,12.0,11,4.0,0.0,0.0,0,9.17
20260722,91,FINTFI4,23,20.452388,20.563172,0.110784,3.33,14316671.6,2027-03-07,13.0,15,8.0,0.0,0.0,0,10.04
20260722,91,FIRPOCB,14,256.797637,264.687886,7.890249,4.0,3025996529.5,2027-09-15,8.5,127,0.0,1.046969,1.642861,397.35468,10.73
20260722,91,FIRPOCB,14-2,256.797637,264.687886,7.890249,4.0,2499736263.5,2027-09-15,8.5,127,0.0,1.046969,1.642861,397.35468,10.73
20260722,91,FIRPOCB,15,207.75259,217.734382,9.981792,2.33,5316121482.0,2037-02-05,8.5,167,0.0,6.16989,55.064372,2349.73476,11.45
20260722,91,FMCARCB,270725,1.013588,1.021658,0.00807,2.6,20000000.0,2027-07-25,10.76,27,13.0,0.957965,1.03334,347.55624,9.3559
20260722,91,FMTY,20D,1698.825357,1717.720758,18.895401,2.3,215000000.0,2027-10-26,4.6,85,3.0,1.205969,2.070957,448.49556,6.536374
20260722,91,FORD,24,100.045504,100.518504,0.473,0.492872,1500000000.0,2026-08-25,7.74,22,3.0,0.093452,0.015997,33.83244,7.248772
20260722,91,FORD,25,100.311669,100.490558,0.178889,1.31,1500000000.0,2027-11-30,8.05,8,19.0,1.298232,1.967793,470.21076,7.825869
20260722,91,FRISACB,17,55.561094,55.917965,0.356871,2.569338,565937790.0,2032-04-28,9.87,23,70.0,2.605244,9.814162,946.1484,10.569338
20260722,91,FSHOP,17-2,99.727731,99.93062,0.202889,2.69,1600000000.0,2027-07-13,9.13,8,2.0,0.922616,1.306283,347.95944,9.42
20260722,91,FSHOP,25U,911.832164,923.730772,11.898608,2.37,222345400.0,2031-11-11,7.61,64,11.0,4.331164,23.186538,1612.66392,6.78
20260722,91,FUNO,13U,860.834531,867.176432,6.341901,2.285,425700000.0,2028-11-27,5.09,51,5.0,2.19363,6.05403,813.8808,6.055
20260722,91,FUNO,16U,875.47884,887.953029,12.474189,1.49,457878300.0,2027-04-01,4.6,111,2.0,0.673346,0.790393,248.85036,5.26
20260722,91,FUNO,17,99.946683,101.250016,1.303333,1.835324,4799600000.0,2027-11-29,9.2,51,3.0,1.250268,2.214454,471.08844,9.225324
20260722,91,FUNO,21X,99.654589,102.0742,2.419611,1.75,2900000000.0,2028-10-12,8.98,97,5.0,1.957246,5.032283,737.16696,9.14
20260722,91,FUNO,23-2L,100.060976,100.617087,0.556111,0.850001,1730000000.0,2027-03-05,7.7,26,9.0,0.60774,0.423262,220.08096,7.605901
20260722,91,FUNO,23-3L,100.034725,100.291725,0.257,0.850001,1500000000.0,2026-11-27,7.71,12,6.0,0.348885,0.14974,126.34164,7.605901
20260722,91,FUNO,23L,104.48017,108.811837,4.331667,1.55,4970000000.0,2033-02-25,11.3,138,14.0,4.489402,27.337941,1700.7516,10.35
20260722,91,FUNO,25-2L,105.480356,107.184356,1.704,1.55,9000000000.0,2032-05-21,11.36,54,13.0,4.225824,23.329015,1598.976,10.1
20260722,91,FUNO,25L,100.226869,100.788036,0.561167,1.119619,3700000000.0,2028-05-26,7.77,26,26.0,1.7282929999999999,3.272414,625.8834,7.6354880000000005
20260722,91,FUTILCB,23S,50.134906,50.246281,0.111375,1.769222,300000000.0,2027-04-12,8.91,9,10.0,0.706158,0.567075,256.02264,8.525122
20260722,91,FUTILCB,24S,100.020166,100.069666,0.0495,2.138665,700000000.0,2028-03-21,8.91,2,21.0,1.562029,2.682711,566.49852,8.894565
20260722,91,GAP,20-3,100.986873,101.755651,0.768778,0.267189,3598000000.0,2027-06-17,8.14,34,2.0,0.866151,1.182149,322.84476,6.997189
20260722,91,GAP,21-2,100.398945,102.134751,1.735806,0.267189,3000000000.0,2028-04-28,7.91,79,4.0,1.619269,3.5222290000000003,605.50308,7.657189
20260722,91,GAP,21V,99.9957,100.093061,0.097361,0.27,1500000000.0,2026-10-09,7.01,5,3.0,0.216996,0.064033,78.54552,7.0259
20260722,91,GAP,22,99.962305,100.348416,0.386111,0.24,2000000000.0,2027-03-11,6.95,20,9.0,0.62619,0.446834,226.65492,6.9959
20260722,91,GAP,22-2,102.380784,105.926451,3.545667,0.57,6000000000.0,2032-03-04,9.67,132,12.0,4.188668,22.841292,1577.44584,9.12
20260722,91,GAP,22L,100.003061,100.450922,0.447861,0.239999,2757587600.0,2026-09-21,7.01,23,3.0,0.167271,0.04108,60.54516,6.995899
20260722,91,GAP,23-2L,102.742879,105.986351,3.243472,0.41,4280000000.0,2030-03-18,9.65,121,8.0,2.985596,11.442964,1122.41448,8.76
20260722,91,GAP,24,101.01581,101.281588,0.265778,0.24,5648134300.0,2029-08-30,7.36,13,42.0,2.802327,8.66754,1014.327,6.9959
20260722,91,GAP,24-2L,101.58309,105.06209,3.479,1.158037,1615131700.0,2031-03-12,9.94,126,11.0,3.582039,16.60529,1351.51992,9.508037
20260722,91,GAP,24L,99.991216,100.263438,0.272222,0.262704,1384868300.0,2027-03-17,7.0,14,10.0,0.642621,0.469005,232.60644,7.018604
20260722,91,GAP,25,100.073407,100.092851,0.019444,0.45,3000000000.0,2028-02-01,7.0,1,21.0,1.467213,2.33848,531.0594,6.965869
20260722,91,GAP,25-2,100.058618,100.564174,0.505556,0.45,4050000000.0,2028-08-18,7.0,26,29.0,1.9431850000000002,4.120095,703.33776,6.965869
20260722,91,GAP,25-3,100.809901,104.618345,3.808444,0.267189,4450000000.0,2031-08-15,9.02,152,12.0,3.903244,19.659349,1467.80424,8.817189
20260722,91,GAP,26,100.000006,100.019312,0.019306,0.45,2767000000.0,2029-03-27,6.95,1,36.0,2.470841,6.663681,894.32352,6.965869
20260722,91,GAP,26-2,100.219411,103.317494,3.098083,0.6,7951000000.0,2036-03-18,9.87,113,20.0,6.012475,50.32954,2272.05792,9.83
20260722,91,GASA,24,99.443885,100.068607,0.624722,2.520397,500000000.0,2027-06-25,8.65,26,14.0,0.892711,0.889885,323.69472,9.276297
20260722,91,GASA,24-2,103.490235,108.839013,5.348778,2.7,700000000.0,2029-08-08,11.96,161,8.0,2.4228199999999998,7.862477,918.95616,10.6
20260722,91,GBM,22,99.999764,100.265542,0.265778,0.6,900000000.0,2027-09-02,7.36,13,15.0,1.079047,1.279687,390.6792,7.3559
20260722,91,GBM,25,100.000073,100.408962,0.408889,0.85,1200000000.0,2030-07-25,7.36,20,54.0,3.491263,13.68285,1264.05936,7.365869
20260722,91,GCARSO,24,100.069721,100.08911,0.019389,0.145,4500000000.0,2027-05-25,6.98,1,12.0,0.825613,0.757298,298.81584,6.9009
20260722,91,GCARSO,24-2,105.606232,107.271899,1.665667,0.52,5500000000.0,2031-05-20,10.52,57,10.0,3.750103,17.957085,1411.9416,9.07
20260722,91,GCARSO,26,100.000037,100.305815,0.305778,0.38,4500000000.0,2029-06-04,6.88,16,39.0,2.623183,7.5450859999999995,949.41216,6.895869
20260722,91,GEOCB,11,1e-06,1e-06,0.0,0.0,,,0.0,1437,,0.0,0.0,0,0.0
20260722,91,GEOCB,11-2,1e-06,1e-06,0.0,0.0,,,0.0,1437,,0.0,0.0,0,0.0
20260722,91,GEOCB,12,1e-06,1e-06,0.0,0.0,,,0.0,1437,,0.0,0.0,0,0.0
20260722,91,GEO,11,0.0,0.0,0.0,0.0,,,0.0,4415,,0.0,0.0,0,0.0
20260722,91,GFMEGA,22X,0.0,0.0,0.0,0.0,,,0.0,246,,0.0,0.0,0,0.0
20260722,91,GHOCB,14,14.285578,14.285578,0.0,0.0,3610321590.0,2036-07-30,0.0,83,13.0,0.0,0.0,0,0.0
20260722,91,GICSA,16U,798.920077,804.406317,5.4862400000000004,7.24,515510272.568925,2028-11-13,6.8100000000000005,35,84.0,2.085751,4.839744,774.73908,11.01
20260722,91,GMFIN,23,100.052459,100.052459,0.0,0.341659,2000000000.0,2026-12-09,7.23,0,6.0,0.382453,0.176833,138.44304,7.097559
20260722,91,GMFIN,24,100.027452,100.428563,0.401111,0.406283,1965925000.0,2027-03-11,7.22,20,9.0,0.625552,0.446207,226.45332,7.162183
20260722,91,GMFIN,24-2,104.82905,107.759717,2.930667,1.220056,3384075000.0,2030-10-11,10.99,96,10.0,2.634059,9.428401,992.46204,9.220056
20260722,91,GMFIN,25,100.389189,100.803633,0.414444,0.7,750000000.0,2028-03-09,7.46,20,23.0,1.547279,2.6146570000000002,560.14812,7.215869
20260722,91,GMFIN,25-2,100.124584,100.432917,0.308333,0.85,900000000.0,2029-04-10,7.4,15,37.0,2.480751,6.763837,898.18992,7.365869
20260722,91,GMFIN,26,100.00008,100.18508,0.185,0.9,822726600.0,2029-10-01,7.4,9,43.0,2.868861,9.098462,1038.75048,7.415869
20260722,91,GMFIN,26-2,101.873208,105.278014,3.4048059999999998,1.220056,1177273400.0,2031-03-17,10.13,121,10.0,3.265668,13.930325,1232.52012,9.570056
20260722,91,GMXT,17,100.824341,103.598647,2.774306,0.5,13525000000.0,2027-09-17,7.99,125,3.0,1.074934,1.7224599999999999,401.12064,7.23
20260722,91,GMXT,19,99.07847,101.960664,2.882194,0.5,6075000000.0,2029-09-10,8.17,127,7.0,2.672419,9.10701,1003.41324,8.5
20260722,91,GPH,19-2,97.47821,99.721321,2.243111,0.74,4000000000.0,2029-10-05,7.84,103,7.0,2.7453469999999998,9.522082,1031.99472,8.74
20260722,91,GPH,20,99.684064,102.044064,2.36,0.6205,2500000000.0,2027-09-21,7.08,120,3.0,1.090881,1.7601170000000002,407.31084,7.3505
20260722,91,GPROFUT,20,99.596826,101.593882,1.9970560000000002,0.585,2500000000.0,2027-10-08,6.98,103,3.0,1.137258,1.885701,424.55376,7.315
20260722,91,GRUMA,21,98.942119,100.264341,1.322222,0.23,2000000000.0,2028-05-12,7.0,68,4.0,1.667114,3.693731,623.28132,7.62
20260722,91,GSOLUFI,22-1,25.087967,25.331722,0.243755,6.26,825017.985,2027-03-29,13.5,26,10.0,0.653515,0.495951,237.80808,12.97
20260722,91,GSOLUFI,22-4,8.345436,8.431209,0.085773,6.17,166685.0,2026-09-28,14.25,26,3.0,0.097623,0.022575,35.52156,12.88
20260722,91,GSOLUFI,22-5,8.344885,8.430653,0.085768,6.17,250011.0,2026-09-28,14.25,26,4.0,0.097628,0.022577,35.523,12.88
20260722,91,GSOLUFI,23-3,33.632741,33.993794,0.361053,6.29,666560.0,2027-06-28,15.0,26,12.0,0.452142,0.324619,164.5344,13.0
20260722,91,GSOLUFI,23-4,4.160725,4.205781,0.045056,5.22,41590.0,2026-07-27,15.0,26,2.0,0.013752,0.001324,5.00004,11.93
20260722,91,HERDEZ,17,101.111431,102.69932,1.587889,1.07,2000000000.0,2027-05-20,9.22,62,2.0,0.785544,1.009153,293.94756,7.8
20260722,91,HERDEZ,20,92.107197,95.456919,3.349722,1.819613,2500000000.0,2030-08-13,7.78,155,9.0,3.28518,13.75343,1243.46916,10.169613
20260722,91,HERDEZ,22-2L,100.011017,100.011017,0.0,0.28,1500000000.0,2026-12-09,7.06,0,5.0,0.38257,0.176911,138.47868,7.0359
20260722,91,HERDEZ,22L,101.422743,102.18341,0.760667,0.66,1500000000.0,2032-06-16,9.78,28,12.0,4.438242,25.132802,1674.18144,9.46
20260722,91,HIRCB,23,42.132891,42.413877,0.280986,2.099354,630720000.0,2031-06-25,8.91,27,60.0,3.9965289999999998,18.697400000000002,1449.36756,8.855254
20260722,91,HIRCB,25,80.092594,80.616821,0.524227,1.969457,1115800000.0,2035-04-25,8.77,27,106.0,1.743191,4.394078,631.97784,8.469457
20260722,91,HIRCB,25-2,83.423403,84.076407,0.653004,2.0,489600000.0,2035-04-25,10.67,27,106.0,1.722612,4.339208,624.99312,9.39
20260722,91,HIR,26L,100.225803,100.917303,0.6915,2.600153,800000000.0,2030-04-25,9.22,27,48.0,2.263135,6.741459,821.34468,9.100153
20260722,91,HSCCB,08,0.0,0.0,0.0,0.0,,,0.0,2673,,0.0,0.0,0,0.0
20260722,91,HSCCB,08-2,0.0,0.0,0.0,0.0,,,0.0,2673,,0.0,0.0,0,0.0
20260722,91,HSCCICB,06,1e-06,1e-06,0.0,0.0,,,0.0,3618,,0.0,0.0,0,0.0
20260722,91,HSCCICB,06-2,0.0,0.0,0.0,0.0,,,0.0,3618,,0.0,0.0,0,0.0
20260722,91,HYCSA,24,100.109869,100.627647,0.517778,2.35,500000000.0,2027-02-11,9.32,20,9.0,0.547369,0.347591,198.44856,9.1059
20260722,91,IDMXCB,22,1126.682487,1143.423567,16.74108,5.237642,12318200.009034,2027-05-04,7.0,75,7.0,0.750759,0.760823,276.651,9.438885
20260722,91,INVEX,23,100.03427,100.317742,0.283472,1.05,1025000000.0,2027-06-10,7.85,13,12.0,0.861482,0.825908,312.01632,7.8059
20260722,91,INVTACB,25,100.558422,101.049255,0.490833,2.6,500000000.0,2029-10-03,9.3,19,40.0,2.780646,9.218638,1008.90684,9.117635
20260722,91,IPORCB,19,86.92934,88.883163,1.9538229999999999,1.19,3577140000.0,2070-12-05,9.95,83,91.0,2.683087,10.325792,1010.7882,9.19
20260722,91,IPORCB,19U,506.358538,513.2784,6.919862,2.6018689999999998,178894490.75568,2070-12-05,5.47,83,91.0,5.047001,37.065227,1880.62056,7.011869
20260722,91,IT125CB,16,0.0,0.0,0.0,0.0,130000000.0,2030-02-22,0.0,61,0.0,0.0,0.0,0,0.0
20260722,91,IT125CB,16-2,0.0,0.0,0.0,0.0,120000000.0,2030-03-11,0.0,42,15.0,0.0,0.0,0,0.0
20260722,91,IT125CB,16-3,0.0,0.0,0.0,0.0,,,0.0,51,,0.0,0.0,0,0.0
20260722,91,IT125CB,16-4,0.0,0.0,0.0,0.0,125000000.0,2030-06-24,0.0,29,0.0,0.0,0.0,0,0.0
20260722,91,IT125CB,16-5,0.0,0.0,0.0,0.0,150000000.0,2030-09-30,0.0,24,1.0,0.0,0.0,0,0.0
20260722,91,IT727CB,17,986.685887,987.741443,1.055556,4.2,100000000.0,2027-07-19,9.5,4,2.0,0.93057,1.32198,353.5164,10.93
20260722,91,IT727CB,18,1062.229384,1116.003606,53.774222,4.43,106133333.3,2028-02-21,12.0,152,8.0,1.337883,3.080835,539.35812,11.82
20260722,91,IT727CB,18-4,0.0,0.0,0.0,0.0,50000000.0,2026-08-07,0.0,165,1.0,0.0,0.0,0,0.0
20260722,91,JH,23,99.998382,100.805075,0.806693,4.0,1000000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,23-2,99.998382,100.805075,0.806693,4.0,4500000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,23-3,99.998382,100.805075,0.806693,4.0,5500000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,23-4,99.998382,100.805075,0.806693,4.0,5000000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,23-5,99.998382,100.805075,0.806693,4.0,5000000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,23-6,99.998382,100.805075,0.806693,4.0,5000000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,24,99.998382,100.805075,0.806693,4.0,8000000.0,2028-07-25,10.7559,27,36.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,24-2,99.998382,100.805075,0.806693,4.0,7000000.0,2028-07-25,10.7559,27,26.0,1.809097,3.672435,657.11268,10.7559
20260722,91,JH,25,99.997092,100.839095,0.842003,4.74,6000000.0,2030-12-25,11.2267,27,55.0,3.484007,14.496694,1266.00732,11.2561
20260722,91,JH,26,99.997119,100.839369,0.84225,4.74,3700000.0,2030-12-25,11.23,27,56.0,3.483997,14.496655,1266.00408,11.2561
20260722,91,JH,26-2,99.997119,100.839369,0.84225,4.74,8000000.0,2030-12-25,11.23,27,54.0,3.483997,14.496655,1266.00408,11.2561
20260722,91,JH,26-3,99.997119,100.839369,0.84225,4.74,3500000.0,2030-12-25,11.23,27,55.0,3.483997,14.496655,1266.00408,11.2561
20260722,91,JH,26-4,99.997119,100.839369,0.84225,4.74,3000000.0,2030-12-25,11.23,27,55.0,3.483997,14.496655,1266.00408,11.2561
20260722,91,JH,26-5,99.997095,100.83912,0.842025,4.74,3500000000.0,2030-12-25,11.227,27,56.0,3.484006,14.496691,1266.00696,11.2561
20260722,91,JH,26-6,99.997095,100.83912,0.842025,4.74,7000000.0,2030-12-25,11.227,27,56.0,3.484006,14.496691,1266.00696,11.2561
20260722,91,JH,26-7,99.997322,100.621211,0.623889,4.74,2000000.0,2030-12-25,11.23,20,56.0,3.491533,14.528083,1268.74224,11.2561
20260722,91,KIMBER,22,99.640759,104.187426,4.546667,0.42,7750000000.0,2034-07-18,9.3,176,17.0,4.866969,32.010497,1835.1072,9.37
20260722,91,KIMBER,22-2,99.960224,100.377613,0.417389,0.110014,2250000000.0,2027-07-27,6.83,22,14.0,0.985901,1.072455,356.8194,6.865914
20260722,91,KIMBER,26,97.881467,101.425217,3.54375,0.57,8000000000.0,2038-02-22,9.45,135,24.0,6.3681090000000005,57.632217,2405.75292,9.77
20260722,91,KIMBER,26-2,100.000021,100.439577,0.439556,0.37,2000000000.0,2028-10-16,6.88,23,31.0,2.086682,4.749402,755.22996,6.885869
20260722,91,KOF,17,100.610512,101.331929,0.721417,0.43,8500000000.0,2027-06-18,7.87,33,2.0,0.868718,1.187246,324.05904,7.16
20260722,91,KOF,20,99.312173,102.844256,3.532083,0.44,3000000000.0,2028-01-28,7.35,173,4.0,1.380388,2.683699,516.61116,7.83
20260722,91,KOF,21-2L,99.990227,100.500977,0.51075,0.111986,2435000000.0,2026-09-17,6.8100000000000005,27,3.0,0.156272,0.036667,56.55816,6.867886
20260722,91,KOF,21L,99.255123,101.810679,2.555556,0.34,6965000000.0,2028-09-14,7.36,125,6.0,1.9293390000000001,4.8824760000000005,721.70496,7.73
20260722,91,KOF,22S,104.580878,107.538239,2.957361,0.3,5500000000.0,2029-10-01,9.95,107,7.0,2.672729,9.188892,1002.5568,8.3
20260722,91,KOF,22X,99.999911,100.170161,0.17025,0.05,500000000.0,2026-10-05,6.8100000000000005,9,3.0,0.206016,0.058538,74.55816,6.8059
20260722,91,KOF,26,96.579715,100.531715,3.952,0.44,7000000000.0,2036-02-04,9.12,156,20.0,6.021494,50.417298,2273.71248,9.67
20260722,91,KOF,26-2,100.000037,100.305815,0.305778,0.38,3000000000.0,2029-02-12,6.88,16,35.0,2.367247,6.122699,856.78092,6.895869
20260722,91,LAB,23-2,100.366495,100.387551,0.021056,0.289164,2200000000.0,2027-03-30,7.58,1,9.0,0.67735,0.518011,245.18196,7.045064
20260722,91,LAB,25,100.824906,101.280795,0.455889,0.5,700000000.0,2031-05-27,7.46,22,65.0,4.092514,19.114459,1481.6196,7.2559000000000005
20260722,91,LAB,25-2,100.33439,100.794557,0.460167,0.7,500000000.0,2032-05-25,7.53,22,78.0,4.751786,26.307172,1720.56312,7.4559
20260722,91,LALA,18,101.433989,105.051045,3.617056,0.81,6000000000.0,2028-02-28,9.17,142,4.0,1.438939,2.8955130000000002,539.49276,8.2
20260722,91,LALA,19,100.272612,101.863168,1.5905559999999999,0.509999,3250000000.0,2026-11-11,8.18,70,1.0,0.300155,0.180186,111.99996,7.219999
20260722,91,LALA,20,100.007432,102.772099,2.764667,0.79,3268181800.0,2027-09-09,7.54,132,3.0,1.054895,1.666993,394.19964,7.52
20260722,91,LAMOSA,19,100.120625,101.564625,1.444,1.07,2000000000.0,2029-11-20,9.12,57,7.0,2.816745,10.013078,1060.52508,9.07
20260722,91,LEASEM2,270805,99.971278,100.778278,0.807,4.0,15000000.0,2027-08-05,10.76,27,55.0,0.983246,1.087867,357.14124,10.7559
20260722,91,LEASEMD,22-3,99.971278,100.778278,0.807,4.0,7000000.0,2027-08-05,10.76,27,52.0,0.983246,1.087867,357.14124,10.7559
20260722,91,LEASEMD,23,99.971278,100.778278,0.807,4.0,13000000.0,2027-08-05,10.76,27,50.0,0.983246,1.087867,357.14124,10.7559
20260722,91,LEASEMD,24,99.999795,100.843988,0.844193,4.5,10000000.0,2027-08-05,11.2559,27,22.0,0.980189,1.083154,356.17788,11.2559
20260722,91,LEASEMD,270805,99.971278,100.778278,0.807,4.0,15000000.0,2027-08-05,10.76,27,55.0,0.983246,1.087867,357.14124,10.7559
20260722,91,LEASING,270325,0.999972,1.008039,0.008067,4.0,10000000.0,2027-03-25,10.7559,27,10.0,0.650826,0.489193,236.3976,10.7559
20260722,91,LEPCB,18,70.743759,72.439524,1.695765,2.366929,3207175920.0,2046-10-19,9.96,86,41.0,2.261291,8.033018,856.31904,10.266929
20260722,91,LFUCB,25,100.005081,100.58072,0.575639,2.5,381100000.0,2030-11-28,9.01,23,59.0,3.612466,13.594206,1309.94928,9.016457
20260722,91,LIPSBCB,14U,1953.329724,1979.136979,25.807255,-2.9392110000000002,335892500.0,2047-09-20,8.519,124,43.0,12.490423,186.074433,4535.6814,1.7307890000000001
20260722,91,LIVEPOL,17,100.61152,104.118353,3.506833,0.599994,3500000000.0,2027-08-13,7.9399999999999995,159,3.0,0.981131,1.483109,366.29604,7.329994
20260722,91,LIVEPOL,19,97.7124,99.392844,1.680444,0.760004,5000000000.0,2029-11-01,7.96,76,7.0,2.812491,9.933676,1057.33692,8.760004
20260722,91,LIVEPOL,20,95.515269,99.128769,3.6135,1.02,5000000000.0,2030-08-06,8.03,162,9.0,3.276415,13.708592,1235.38356,9.37
20260722,91,LPSLCB,14-2U,492.106495,504.81707,12.710575,2.530298,201630593.887008,2036-08-20,5.95,152,21.0,3.991429,26.529456,1485.00684,6.620298
20260722,91,LPSLCB,14U,75.241913,76.980466,1.738553,5.910293,33764474.01,2027-02-22,5.4,152,2.0,0.299312,0.293936,113.0256,9.680293
20260722,91,MASLEA2,270325,99.99723,100.80423,0.807,4.0,20000000.0,2027-03-25,10.76,27,54.0,0.650821,0.489198,236.3958,10.7559
20260722,91,MASLEA3,270325,99.99723,100.80423,0.807,4.0,20000000.0,2027-03-25,10.76,27,52.0,0.650821,0.489198,236.3958,10.7559
20260722,91,MASLEAS,24,99.998134,100.804827,0.806693,4.0,6000000.0,2028-12-25,10.7559,27,31.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-2,99.998134,100.804827,0.806693,4.0,6000000.0,2028-12-25,10.7559,27,30.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-3,99.998134,100.804827,0.806693,4.0,4214800.0,2028-12-25,10.7559,27,31.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-4,99.998169,100.805169,0.807,4.0,2290000.0,2028-12-25,10.76,27,31.0,2.138962,5.170792,776.92824,10.7559
20260722,91,MASLEAS,24-5,99.998134,100.804827,0.806693,4.0,2000000.0,2028-12-25,10.7559,27,31.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-6,99.998134,100.804827,0.806693,4.0,2100000.0,2028-12-25,10.7559,27,31.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-7,99.998134,100.804827,0.806693,4.0,2662200.0,2028-12-25,10.7559,27,38.0,2.138969,5.17081,776.93076,10.7559
20260722,91,MASLEAS,24-8,100.001372,100.808372,0.807,4.0,2562000.0,2029-04-25,10.76,27,42.0,2.389417,6.497642,867.90024,10.7559
20260722,91,MASLEAS,270325,99.99723,100.80423,0.807,4.0,10000000.0,2027-03-25,10.76,27,55.0,0.650821,0.489198,236.3958,10.7559
20260722,91,MAYACB,12,12.534767,12.608602,0.073835,1.218921,149266770.123714,2034-06-30,9.67,22,16.0,3.304529,17.558409,1247.1804,9.568921
20260722,91,MAYACB,12U,110.317829,110.707321,0.389492,1.585,85650935.07077,2034-06-30,5.8,22,16.0,3.153261,15.246617,1167.74244,5.675
20260722,91,MEDICA,25-2X,100.9927,101.551033,0.558333,1.3900000000000001,800000000.0,2030-06-27,10.05,20,9.0,3.212234,12.978769,1213.34688,9.74
20260722,91,MEDICA,25X,100.000063,100.402841,0.402778,0.74,200000000.0,2028-06-29,7.25,20,27.0,1.8207,3.616783,659.1528,7.255869
20260722,91,MEGA,22,99.89669,100.130023,0.233333,0.349465,2527600000.0,2027-07-09,7.0,12,13.0,0.940367,0.97677,340.40304,7.105365
20260722,91,MEGA,22-2,102.722384,103.049717,0.327333,0.42,4472400000.0,2032-07-02,9.82,12,12.0,4.490824,25.626565,1692.05436,9.22
20260722,91,MEGA,24-2X,102.791323,106.124656,3.333333,0.7,2323071400.0,2031-03-18,10.0,120,11.0,3.604342,16.778597,1358.2422,9.25
20260722,91,MEGA,24X,100.014272,100.174272,0.16,0.42739,1621789400.0,2027-03-23,7.2,8,10.0,0.658698,0.491333,238.45608,7.18329
20260722,91,MERCFCB,22,71.963816,72.034699,0.070883,-0.03,715791580.0,2027-12-28,7.13,5,18.0,1.378117,2.074639,498.90312,6.7259
20260722,91,METROCB,02,2.24,2.24,0.0,0.0,,,0.0,3551,,0.0,0.0,0,0.0
20260722,91,METROCB,03-2,0.51,0.51,0.0,0.0,,,0.0,3545,,0.0,0.0,0,0.0
20260722,91,METROCB,03-3,0.51,0.51,0.0,0.0,280380678.0,,0.0,3545,,0.0,0.0,0,0.0
20260722,91,METROCB,04,0.51,0.51,0.0,0.0,,,0.0,3581,,0.0,0.0,0,0.0
20260722,91,METROCB,05,0.51,0.51,0.0,0.0,702872400.0,,0.0,3581,,0.0,0.0,0,0.0
20260722,91,METROCB,07,3.05394,3.05394,0.0,0.0,1441125175.2153,,0.0,4560,,0.0,0.0,0,0.0
20260722,91,METROCB,07-2,1e-06,1e-06,0.0,0.0,271775003.949,,0.0,4560,,0.0,0.0,0,0.0
20260722,91,METROCB,07-3,0.939077,0.939077,0.0,0.0,,,0.0,3210,,0.0,0.0,0,0.0
20260722,91,METROCB,07-4,0.0,0.0,0.0,0.0,,,0.0,3210,,0.0,0.0,0,0.0
20260722,91,METROFI,07,0.0,0.0,0.0,0.0,,,0.0,0,,0.0,0.0,0,0.0
20260722,91,METROFI,10,0.0,0.0,0.0,0.0,,,0.0,2325,,0.0,0.0,0,0.0
20260722,91,METROFI,10-2,0.0,0.0,0.0,0.0,,,0.0,2235,,0.0,0.0,0,0.0
20260722,91,METROFI,12,1e-06,1e-06,0.0,0.0,,,0.0,1503,,0.0,0.0,0,0.0
20260722,91,METROFI,12-2,1e-06,1e-06,0.0,0.0,,,0.0,1503,,0.0,0.0,0,0.0
20260722,91,MFRISCO,24-2,43.500303,43.828909,0.328606,1.2499959999999999,1740000000.0,2026-08-20,7.77,35,2.0,0.079453,0.020244,29.00016,7.787103
20260722,91,MFRISCO,24-3,100.001508,101.38273,1.381222,1.5,6000000000.0,2027-08-19,8.02,62,6.0,1.021368,1.329714,375.2028,8.053097
